id;accession_number;artist;artistRole;artistId;title;dateText;medium;creditLine;year;acquisitionYear;dimensions;width;height;depth;units;inscription;thumbnailCopyright;thumbnailUrl;url
25375;T11071;Gainsborough, Thomas;after;199;[title not known];1819;Etching and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1819;1997;image: 188 x 267 mm;188;267;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7d4cf4c48ec7d7d484f72a02308ed6c7;http://www.tate.org.uk/art/artworks/gainsborough-title-not-known-t11071
29062;D01657;Turner, Joseph Mallord William;artist;558;Shipping in a Gorge on the River Wye;1798;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1798;1856;support: 277 x 455 mm;277;455;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c62beeb45afff3b1f6129ed42bcb58e9;http://www.tate.org.uk/art/artworks/turner-shipping-in-a-gorge-on-the-river-wye-d01657
29312;D01908;Turner, Joseph Mallord William;artist;558;View over the Lake at Stourhead;?1798;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1798;1856;support: 419 x 553 mm;419;553;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4a131361efa0bc712e9a863b742fcfd9;http://www.tate.org.uk/art/artworks/turner-view-over-the-lake-at-stourhead-d01908
35519;D08130;Turner, Joseph Mallord William;artist;558;Hind Head Hill;c.1808;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1808;1856;support: 182 x 259 mm;182;259;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7e3827a1da2c3a47ad3644e4ca633421;http://www.tate.org.uk/art/artworks/turner-hind-head-hill-d08130
52678;D25341;Turner, Joseph Mallord William;artist;558;A Sail at Sea;c.1820–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1820;1856;support: 188 x 277 mm;188;277;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/68b4b9769eb9afc0e876696cac42693f;http://www.tate.org.uk/art/artworks/turner-a-sail-at-sea-d25341
69633;A01503;Jones, George;artist;300;[title not known];date not known;Graphite, ink, watercolour and gouache on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3adc9dbafff84b7b7e97eb1a6610b5f2;http://www.tate.org.uk/art/artworks/jones-title-not-known-a01503
7728;A00698;Jones, George;artist;300;[title not known];date not known;Watercolour and graphite on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a5df6f29be9fb323324a4f3047697498;http://www.tate.org.uk/art/artworks/jones-title-not-known-a00698
28141;D00726;Turner, Joseph Mallord William;artist;558;The Avon Gorge: View towards the Bristol Channel, with Cook’s Folly;1795–6;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1795;1856;support: 307 x 483 mm;307;483;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4165c63cc4f54376b18ba48956a78db7;http://www.tate.org.uk/art/artworks/turner-the-avon-gorge-view-towards-the-bristol-channel-with-cooks-folly-d00726
35509;D08120;Turner, Joseph Mallord William;artist;558;The Fifth Plague of Egypt;circa 1806–7;Watercolour on paper;Bequeathed by Henry Vaughan 1900;1806;1856;support: 180 x 253 mm;180;253;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b71219230ac35bda38246ec944e0de73;http://www.tate.org.uk/art/artworks/turner-the-fifth-plague-of-egypt-d08120
45974;D18621;Turner, Joseph Mallord William;artist;558;Bridge, with Trees;c.1825;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1825;1856;support: 114 x 188 mm;114;188;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ce8a8032197ef67ddbb875a8d0170550;http://www.tate.org.uk/art/artworks/turner-bridge-with-trees-d18621
50004;D22667;Turner, Joseph Mallord William;artist;558;A View of Petworth Church, with the Chimneys of Petworth House to the Right of the Spire;1827;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1827;1856;support: 139 x 194 mm;139;194;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d501212f00d7fb4e00a462298155af18;http://www.tate.org.uk/art/artworks/turner-a-view-of-petworth-church-with-the-chimneys-of-petworth-house-to-the-right-of-the-d22667
63314;D36228;Turner, Joseph Mallord William;artist;558;Study of Clouds;after c.1830;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 192 x 275 mm;192;275;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2d6b823115986a0d52a2415d82a91c1d;http://www.tate.org.uk/art/artworks/turner-study-of-clouds-d36228
69690;A01560;Jones, George;artist;300;[title not known];date not known;Watercolour and graphite on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0c88065425d4e87fe96b64b977a25ac0;http://www.tate.org.uk/art/artworks/jones-title-not-known-a01560
69711;A01581;Jones, George;artist;300;[title not known];date not known;Watercolour, ink and graphite on paper;Presented by the artist's widow 1888;;1888;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/cae3d11ae3e253211616312147bba8bc;http://www.tate.org.uk/art/artworks/jones-title-not-known-a01581
30832;D03436;Turner, Joseph Mallord William;artist;558;?The River Tay North of Dunkeld, Looking North towards Pitlochry;c.1801;Ink wash, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1801;1856;support: 344 x 482 mm;344;482;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/db50ad86186db67c6a5287f6a08fd5a0;http://www.tate.org.uk/art/artworks/turner-the-river-tay-north-of-dunkeld-looking-north-towards-pitlochry-d03436
23710;T10042;Stothard, Thomas;artist;531;Head and Shoulders of a Woman. Verso: Seated Nude Female Figure;date not known;Graphite, ink and watercolour on paper. Verso: ink and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 56 x 92 mm;56;92;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d2dcdd119b926f8a778c0aa4b741ea6e;http://www.tate.org.uk/art/artworks/stothard-head-and-shoulders-of-a-woman-verso-seated-nude-female-figure-t10042
2814;N03332;Cotman, John Sell;artist;116;Sculpture in the Church of St Peter, Caen;1821;Watercolour and graphite on paper;Presented by Sir Jeremiah Colman Bt through the Art Fund 1918;1821;1918;support: 238 x 178 mm;238;178;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/92b656dc8514ad27e6dfaf2f00249834;http://www.tate.org.uk/art/artworks/cotman-sculpture-in-the-church-of-st-peter-caen-n03332
25121;T10740;British (?) School;artist;2638;[title not known];date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 231 x 164 mm;231;164;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0dd6d02e8277a3fd1954594b7178d710;http://www.tate.org.uk/art/artworks/british-school-title-not-known-t10740
22782;T10575;Davis, John Scarlett;artist;140;After Correggio: Seated Female Figure, in the Louvre;1831;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1831;1997;support: 177 x 101 mm;177;101;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3ce55fe3f4b43e38af073627215b593a;http://www.tate.org.uk/art/artworks/davis-after-correggio-seated-female-figure-in-the-louvre-t10575
23800;T10666;Thomson, W.;artist;2536;Dr Cotton, Ordinary of Newgate, Announcing the Death Warrant;date not known;Graphite, watercolour and ink on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 163 x 188 mm;163;188;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/231e197c1e1bedc26de12e27a5ba6628;http://www.tate.org.uk/art/artworks/thomson-dr-cotton-ordinary-of-newgate-announcing-the-death-warrant-t10666
54955;D27628;Turner, Joseph Mallord William;artist;558;Holy Island Cathedral;c.1827;Watercolour and bodycolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1827;1856;support: 285 x 193 mm;285;193;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f6b7f239b9289ea27426dad64061e6fa;http://www.tate.org.uk/art/artworks/turner-holy-island-cathedral-d27628
44502;D17146;Turner, Joseph Mallord William;artist;558;Lecture Diagram: Method for Finding the Diameter of the Earth;c.1817–28;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1817;1856;support: 490 x 695 mm;490;695;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/32271ed34df8835f67f89bb400e8e899;http://www.tate.org.uk/art/artworks/turner-lecture-diagram-method-for-finding-the-diameter-of-the-earth-d17146
45979;D18626;Turner, Joseph Mallord William;artist;558;"Fishermen in Punt, with Umbrellas; Rainbow in Sky";c.1825;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1825;1856;support: 114 x 188 mm;114;188;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/15244872670c235ea8cc5db54466492c;http://www.tate.org.uk/art/artworks/turner-fishermen-in-punt-with-umbrellas-rainbow-in-sky-d18626
62953;D35865;Turner, Joseph Mallord William;artist;558;A Swiss Town;after c.1830;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 244 x 341 mm;244;341;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f78390eb7537f0bf814bace197b3d5d1;http://www.tate.org.uk/art/artworks/turner-a-swiss-town-d35865
59421;D32204;Turner, Joseph Mallord William;artist;558;The Campanile of San Marco, with the Pilastri Acritani, from the Porta della Carta;?1840;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1840;1856;support: 282 x 191 mm;282;191;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/244720e4dfb55a0dfeab2782f8125ccd;http://www.tate.org.uk/art/artworks/turner-the-campanile-of-san-marco-with-the-pilastri-acritani-from-the-porta-della-carta-d32204
13753;N03531;Stanfield, Clarkson Frederick;artist;518;View of Saintes;1851;Graphite, watercolour and gouache on paper;Presented by J. Kerr Lawson through the Art Fund 1920;1851;1920;support: 330 x 495 mm;330;495;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5a4419dfb322df6050c877c14cd05ab9;http://www.tate.org.uk/art/artworks/stanfield-view-of-saintes-n03531
10461;N02382;Müller, William James;artist;391;Rocky Woodland;date not known;Watercolour on paper;Presented by Lady Weston as part of the Sir Joseph Weston Gift 1908;;1908;support: 388 x 416 mm;388;416;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/17e5ed22d21e5e89172ea4c07797ef5b;http://www.tate.org.uk/art/artworks/muller-rocky-woodland-n02382
50023;D22686;Turner, Joseph Mallord William;artist;558;Bookshelves and a Rococo Pier-Glass, with Several Figures;1827;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1827;1856;support: 139 x 194 mm;139;194;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/f7305c9f2daffdb62f36e29d1f13ca1a;http://www.tate.org.uk/art/artworks/turner-bookshelves-and-a-rococo-pier-glass-with-several-figures-d22686
55046;D27719;Turner, Joseph Mallord William;artist;558;A Tempest - Voyage of Columbus, for Rogers’s ‘Poems’;c.1830–2;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 244 x 311 mm;244;311;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0834b8ed6414d784ca422508b0bcd054;http://www.tate.org.uk/art/artworks/turner-a-tempest-voyage-of-columbus-for-rogerss-poems-d27719
22639;T08144;Cozens, John Robert;artist;119;The Cloud;?c.1785;Watercolour and graphite on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1785;1996;support: 350 x 390 mm;350;390;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/b07c722ff9f619f4d8a27faf437a3cd9;http://www.tate.org.uk/art/artworks/cozens-the-cloud-t08144
23177;T08202;Locker, Edward Hawke;artist;2439;Rievaulx;1802;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1802;1996;support: 388 x 518 mm;388;518;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8107d0be837cba8d8c4ebee4b2def95b;http://www.tate.org.uk/art/artworks/locker-rievaulx-t08202
31040;D03644;Turner, Joseph Mallord William;artist;558;Yr Aran and Y Wyddfa from the Slopes of Moel Hebog;1799;Gouache, graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1799;1856;support: 556 x 769 mm;556;769;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/bd160a55e19f965d31a53fcf6c14e9a8;http://www.tate.org.uk/art/artworks/turner-yr-aran-and-y-wyddfa-from-the-slopes-of-moel-hebog-d03644
63256;D36169;Turner, Joseph Mallord William;artist;558;Zurich;1841–2;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1841;1856;support: 241 x 304 mm;241;304;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/30425206d043aaf6f1cf98c01ae4b1af;http://www.tate.org.uk/art/artworks/turner-zurich-d36169
23355;T10718;Percy, Lady Susan Elizabeth;artist;2523;[title not known];date not known;Chalk and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 182 x 134 mm;182;134;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6596801979f4b9ff5854ca9da95101ad;http://www.tate.org.uk/art/artworks/percy-title-not-known-t10718
52769;D25432;Turner, Joseph Mallord William;artist;558;Ship in a Storm;c.1823–6;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1823;1856;support: 241 x 300 mm;241;300;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/bc3addfdd1575c873ca95c8e357e2cde;http://www.tate.org.uk/art/artworks/turner-ship-in-a-storm-d25432
10485;T04172;Munn, Paul Sandby;artist;393;Bedlam Furnace, Madeley Dale, Shropshire;1803;Watercolour on paper;Purchased 1986;1803;1986;support: 325 x 548 mm;325;548;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/96665fd7c5ec1f26a6a9a57f307576a6;http://www.tate.org.uk/art/artworks/munn-bedlam-furnace-madeley-dale-shropshire-t04172
23979;T09270;Wheatley, Clara;artist;2544;Pedlars’ Rest;date not known;Watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 232 x 297 mm;232;297;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/1b11a33eedb25b85dc59e9135bceefd1;http://www.tate.org.uk/art/artworks/wheatley-pedlars-rest-t09270
47570;D20218;Turner, Joseph Mallord William;artist;558;Calais from the Sea;?1826–7;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1826;1856;support: 171 x 240 mm;171;240;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7e7ca16d6c251d0b4d9f6e59808f1bb6;http://www.tate.org.uk/art/artworks/turner-calais-from-the-sea-d20218
52603;D25266;Turner, Joseph Mallord William;artist;558;Castle on Shore at Sunrise;c.1825–30;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1825;1856;support: 324 x 424 mm;324;424;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4f0b3c9c344a89b213c144791721f885;http://www.tate.org.uk/art/artworks/turner-castle-on-shore-at-sunrise-d25266
56202;D28914;Turner, Joseph Mallord William;artist;558;?A Curtained Bed, with a Figure or Figures;c.1834–6;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1834;1856;support: 79 x 101 mm;79;101;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/4f837ef114283fa164dde978e45fb8aa;http://www.tate.org.uk/art/artworks/turner-a-curtained-bed-with-a-figure-or-figures-d28914
62958;D35870;Turner, Joseph Mallord William;artist;558;Rock with Castle;after c.1830;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 129 x 280 mm;129;280;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/ac441de43b6e6f265617036576826087;http://www.tate.org.uk/art/artworks/turner-rock-with-castle-d35870
22810;T10172;Downman, John;artist;159;In the Wood near Albano;1774;Watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1774;1997;support: 385 x 540 mm;385;540;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/a84b64428f92b953242ff8f7bdfbdc27;http://www.tate.org.uk/art/artworks/downman-in-the-wood-near-albano-t10172
25092;T10709;Percy, Lady Susan Elizabeth;artist;2523;[title not known];date not known;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;;1997;support: 146 x 216 mm;146;216;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/83eb952fb230fac59506ee2dd8eaf179;http://www.tate.org.uk/art/artworks/percy-title-not-known-t10709
114270;T13548;Wilding, Alison;artist;2146;Untitled 4;1978;Paper and watercolour on paper;Presented anonymously 2010;1978;2012;support: 380 x 505 mm;380;505;;mm;;;;http://www.tate.org.uk/art/artworks/wilding-untitled-4-t13548
853;A01041;Beerbohm, Sir Max;artist;722;The Sole Remark Likely to Have Been Made by Benjamin Jowett about the Mural Paintings at the Oxford Union;1916;Graphite and watercolour on paper;Bequeathed by Sir Hugh Walpole 1941;1916;1941;support: 451 x 298 mm;451;298;;mm;date inscribed;© The estate of Max Beerbohm;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/80a04e29423cedfcd326a6c6cee83977;http://www.tate.org.uk/art/artworks/beerbohm-the-sole-remark-likely-to-have-been-made-by-benjamin-jowett-about-the-mural-a01041
52170;D24833;Turner, Joseph Mallord William;artist;558;Ehrenbreitstein from Coblenz;c.1839;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1839;1856;support: 141 x 192 mm;141;192;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d6d90bca2a00922727d039809efcf28a;http://www.tate.org.uk/art/artworks/turner-ehrenbreitstein-from-coblenz-d24833
2252;A01067;Clarke Hall, Lady Edna;artist;914;Seated Woman;c.1899;Ink and watercolour on paper;Presented by Mrs F. Samuel, Mrs E. Bishop and Michel H. Salaman through the Contemporary Art Society 1941;1899;1941;support: 356 x 254 mm;356;254;;mm;;© Tate;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/52d94cd8d9ab9096afd307b187b48bbc;http://www.tate.org.uk/art/artworks/clarke-hall-seated-woman-a01067
28259;D00847;Turner, Joseph Mallord William;artist;558;Boat Sheds and a Lighthouse, with Shipping;?1796;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1796;1856;support: 237 x 276 mm;237;276;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/d2737565bf9c70d0389ca880833d316f;http://www.tate.org.uk/art/artworks/turner-boat-sheds-and-a-lighthouse-with-shipping-d00847
22983;T09455;Hassell, John;attributed to;2502;Church at Epsom;1825;Graphite and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1825;1997;support: 156 x 203 mm;156;203;;mm;date inscribed;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/9d7fae4418fca1ff1e5ef6a3a1b5d5a0;http://www.tate.org.uk/art/artworks/hassell-church-at-epsom-t09455
114446;T13559;Whiteread, Rachel;artist;2319;Green Bed;1992;Ink, correction fluid and watercolour on paper;Purchased with assistance from the Art Fund and The Michael Harry Sacher Charitable Trust 2011;1992;2012;support: 455 x 305 mm;455;305;;mm;;;;http://www.tate.org.uk/art/artworks/whiteread-green-bed-t13559
50050;D22713;Turner, Joseph Mallord William;artist;558;Colour Trial or Colour Beginning: An Interior;1827;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1827;1856;support: 140 x 189 mm;140;189;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c868881bddbe75851b0163110c37f44c;http://www.tate.org.uk/art/artworks/turner-colour-trial-or-colour-beginning-an-interior-d22713
12996;N04585;Rowlandson, Thomas;artist;463;Camelford Fair;date not known;Ink and watercolour on paper;Bequeathed by J.R. Holliday 1931;;1931;support: 210 x 327 mm;210;327;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/3ed0db96134d2b3874851386a37c92eb;http://www.tate.org.uk/art/artworks/rowlandson-camelford-fair-n04585
35497;D08108;Turner, Joseph Mallord William;artist;558;A Silent Pool;c.1824;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1824;1856;support: 193 x 276 mm;193;276;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/93f4c2a3bb6a3d1b5d2165d490946423;http://www.tate.org.uk/art/artworks/turner-a-silent-pool-d08108
43822;D16466;Turner, Joseph Mallord William;artist;558;The River Tiber and the Torre Lazzaroni, Rome;1819;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1819;1856;support: 130 x 255 mm;130;255;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/5729c337ab0286e457c27f4636771530;http://www.tate.org.uk/art/artworks/turner-the-river-tiber-and-the-torre-lazzaroni-rome-d16466
25343;T11039;Gainsborough, Thomas;after;199;[title not known];1819;Etching and watercolour on paper;Purchased as part of the Oppé Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996;1819;1997;image: 191 x 265 mm;191;265;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/21c215fb5b31e389bf4c821db42ffb0e;http://www.tate.org.uk/art/artworks/gainsborough-title-not-known-t11039
55051;D27724;Turner, Joseph Mallord William;artist;558;Chamonix;c.1826–36;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1826;1856;support: 213 x 248 mm;213;248;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/8be7a1b41936d376b85d5977891dd2ee;http://www.tate.org.uk/art/artworks/turner-chamonix-d27724
54985;D27658;Turner, Joseph Mallord William;artist;558;"Vignette Study; Moonlight Scene with Bridges";c.1832–9;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1832;1856;support: 157 x 273 mm;157;273;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/0b9384dbb39aacdfea8e7278d92205fa;http://www.tate.org.uk/art/artworks/turner-vignette-study-moonlight-scene-with-bridges-d27658
63364;D36278;Turner, Joseph Mallord William;artist;558;Sunrise;after c.1830;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 195 x 278 mm;195;278;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/2988cf4cf8bc516efc548085fd1dd6a2;http://www.tate.org.uk/art/artworks/turner-sunrise-d36278
63186;D36098;Turner, Joseph Mallord William;artist;558;River, with High Banks;after c.1830;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 184 x 237 mm;184;237;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/223f0328efda8e6e62ec86beaae5507f;http://www.tate.org.uk/art/artworks/turner-river-with-high-banks-d36098
63525;D36440;Turner, Joseph Mallord William;artist;558;The Tomb of the Horatii and Curiatii;c.1794–8;Ink wash and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1794;1856;;;;;;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/6ff48c6ac17202b7984d1f0a3089337d;http://www.tate.org.uk/art/artworks/turner-girtin-the-tomb-of-the-horatii-and-curiatii-d36440
63703;D36618;Turner, Joseph Mallord William;artist;558;Dover Harbour, with a Ship being Overhauled;1795–6;Graphite and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1795;1856;support: 345 x 430 mm;345;430;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/20bb9eebd047c283b736e214cafc66c2;http://www.tate.org.uk/art/artworks/turner-girtin-dover-harbour-with-a-ship-being-overhauled-d36618
51929;D24592;Turner, Joseph Mallord William;artist;558;Boat on Shore, with Fishermen Resting in It;c.1830–35;Chalk, gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1830;1856;support: 141 x 188 mm;141;188;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/c0eb8cf441d2f4f7491c398d5b02494d;http://www.tate.org.uk/art/artworks/turner-boat-on-shore-with-fishermen-resting-in-it-d24592
50095;D22758;Turner, Joseph Mallord William;artist;558;Sunlight and Figures in the White Library;1827;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1827;1856;support: 140 x 189 mm;140;189;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/be61dc31b355d8b426f09d38d386b186;http://www.tate.org.uk/art/artworks/turner-sunlight-and-figures-in-the-white-library-d22758
50033;D22696;Turner, Joseph Mallord William;artist;558;Musicians;1827;Gouache and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1827;1856;support: 141 x 189 mm;141;189;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/7f6fc224360639bae9f031daf6b1a326;http://www.tate.org.uk/art/artworks/turner-musicians-d22696
39867;D12499;Turner, Joseph Mallord William;artist;558;Study of Sky;c.1816–18;Watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1816;1856;support: 125 x 247 mm;125;247;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/da4deab042cccb1f994a4c0e33c85df9;http://www.tate.org.uk/art/artworks/turner-study-of-sky-d12499
52088;D24751;Turner, Joseph Mallord William;artist;558;The Tower at Oudon;c.1826–8;Watercolour, gouache and pen and watercolour on paper;Accepted by the nation as part of the Turner Bequest 1856;1826;1856;support: 145 x 195 mm;145;195;;mm;;;https://public.opendatasoft.com/api/v2/catalog/datasets/the-tate-collection/files/611f3ae138ef1dc4ca4bae0fb2ebc018;http://www.tate.org.uk/art/artworks/turner-the-tower-at-oudon-d24751
